     108
nfi=       0 etot=         44.78225733
Ar           -5.60727983          19.38942786          46.84919141
Ar           33.40305211          42.55528275          30.92685665
Ar            7.83789888          34.45418836          29.93668861
Ar           44.73284877          47.63353215          36.98073854
Ar            3.44837355          48.65910138          15.87904386
Ar           22.12013362          -7.76432661          18.25591017
Ar           -4.69670742          17.50988110          -2.44712087
Ar           18.86955341         -15.53370030          21.11105234
Ar           32.34310451          27.72766708           2.44003151
Ar           44.87970889           4.44351984          15.07447660
Ar           74.36382967          11.16102269           0.13648479
Ar           15.55995505          -0.88367461          16.50087928
Ar           -5.83794672          -9.83973372          14.19558791
Ar            9.68984279          27.31143339          31.43493178
Ar            5.32839243          20.98305164          31.73276368
Ar          -23.39661773          -8.13906017          39.17295703
Ar           28.30633644          37.97782946          57.56552001
Ar           36.43426125          39.73635737          66.83412844
Ar           21.66251107          29.31641170         -13.58257383
Ar           15.05071530          32.42076067          20.06056292
Ar           33.70749929          25.68965832          27.56451891
Ar            4.94154053          30.71094218          51.17393883
Ar           22.61620195          21.33103805          20.74709927
Ar           46.91901545          -3.97195588          36.61067565
Ar           20.07035092          24.54597473          21.33064035
Ar           44.62176476           3.24736616          39.40541337
Ar           37.99273657          39.08176411           9.50343578
Ar           43.23631110          31.11982786          28.47238549
Ar           38.49992262          53.02671673          54.16536951
Ar           27.66417010          40.65307218          26.02799606
Ar           19.16362602          28.76564355          24.42577566
Ar            7.60087929          34.34299502          26.26094400
Ar            6.85967242          34.51907517          13.65494622
Ar           13.53669145          32.51275022          23.58608795
Ar           48.15479279          47.14869151           5.17596762
Ar           36.94985170          32.24745538          32.65590858
Ar           -1.86107845          34.77418330          36.00323839
Ar           29.88590792          41.05085341          29.78654377
Ar           34.49904369           7.87855296          48.66016500
Ar           25.00554531          26.45926542          68.55892174
Ar            2.00732173          23.08640482          48.95999680
Ar           33.90587858          13.82358772          17.97502923
Ar           39.20425654          18.29202949          15.79206247
Ar           50.01235383          33.96593850          26.90525579
Ar           33.01857363          22.95897299          16.64257338
Ar           22.48806122           4.37289959          24.86424758
Ar           37.13175630          10.72033159          22.44376211
